feature1,feature2,feature3,feature4,feature5,target
5.336810764982987898e+00,4.937339634706303215e+00,5.912319467043518628e+00,6.798874898642920606e+00,8.610194418145972861e+00,3.943875448024269303e+01
2.299672467366570494e+00,3.815341106582597064e+00,5.718278798614373493e-01,6.241812798877413471e+00,9.347599143362190333e+00,3.502577729288466912e+01
3.961971087266419111e+00,9.717510813438394734e+00,5.978752446681308008e+00,2.112467092930196966e+00,5.295290252524105234e+00,3.348912376377969480e+01
6.400455455225241508e+00,6.662728323728844160e+00,6.380418083556500974e+00,1.896139693384559788e+00,2.083105865383228839e+00,3.074153720311286619e+01
2.414630508415974930e+00,7.329939155277157781e+00,4.993545241525671585e+00,6.712555744068802177e+00,7.993634104207148816e+00,3.935860377503769314e+01
5.640695204012681430e+00,4.711410409176188807e+00,4.025150969950011870e+00,5.362628700975674789e+00,1.495784803877107105e+00,2.983038141378210639e+01
7.864455027447715629e+00,9.127592370115669596e+00,8.123650360504925061e+00,8.218955666615354261e+00,8.294014126443887136e+00,5.552992041311829752e+01
1.756491157123738489e+00,9.958127294832731735e+00,6.571857904622997459e+00,4.209270640798972174e+00,8.880238522670358847e+00,4.135051439951701724e+01
5.823512729892272866e+00,9.936245090735015495e+00,7.520736944502041332e+00,3.675107092597261982e+00,7.425622253025000674e+00,4.345550376032889517e+01
7.301099722250615542e+00,3.129907777767977350e+00,8.841752408568261501e+00,1.407649163672936021e+00,3.652735148039426782e+00,3.339435533676867607e+01
6.362741910278084667e+00,4.791391192082747885e+00,6.781558975859113048e+00,9.973536810729767055e+00,7.799663706111270578e-01,4.236939779798004224e+01
7.589688588327588192e+00,8.174245085509351583e+00,2.822014413134308342e+00,2.551560524061398105e+00,4.413576227998246893e+00,3.268989037004259757e+01
3.938567575932887532e+00,5.078190675621553574e+00,2.115842015422587430e+00,4.938004750350413197e+00,8.127524228070271306e+00,3.612482153132572904e+01
8.828833922678256840e+00,6.667622624685676236e+00,2.881304639480624985e+00,8.732451183417509810e+00,4.212279109947042244e+00,4.950907591303723621e+01
2.318071902648848326e+00,1.345973090079688461e+00,9.616688579428034345e+00,8.797915446473725254e-01,5.297604649347277928e+00,1.504593993278020037e+01
2.021772715571915846e+00,8.682803954620041509e+00,1.945266935094588368e+00,7.364797593837929313e+00,1.651159684116590975e+00,3.158397545831330788e+01
9.381122486966123830e+00,6.633249994426854812e+00,4.151208649677005091e+00,9.624825097357573966e+00,5.240508615579870799e+00,5.103725560699325570e+01
3.840737293117659767e+00,1.624755034077455251e+00,7.210893163713940623e+00,5.963329437895811047e+00,2.228928469779944965e+00,2.356940585268068844e+01
2.499618346489211884e+00,2.203821282570425311e+00,4.958418649817937229e+00,4.728931296200378220e-01,2.892474845576687770e+00,1.248921136701016721e+01
7.366239439973583103e+00,6.212299033326748265e+00,8.185961445046029183e+00,7.448249549157926808e+00,2.127733736034109757e-01,4.211924963479043527e+01
5.695691341122410378e+00,4.384167268033341891e+00,3.613000437724005476e+00,9.923815864613244386e+00,6.569633707552449131e+00,4.064566198594132374e+01
2.510700731386869222e+00,5.328660587046653241e+00,9.523193310604094464e-01,7.452732797777899876e+00,3.476517396203271382e+00,3.152779320154201770e+01
1.688833728388359212e+00,1.624214629794474840e+00,1.522886537023160347e-01,7.778802532570950667e+00,7.286998756944412570e+00,2.804196815980309765e+01
4.850258924995971554e+00,3.059647559039342379e+00,3.916116527302087924e+00,8.840884919405084474e+00,1.212997722228775777e+00,3.304351757413505197e+01
2.956474012620602387e-01,2.157244497097106084e+00,5.206856333138149218e+00,7.682918194944265977e-02,1.042647341434355113e+00,1.058628081673193932e+01
6.978639818667118355e+00,4.480628571218936429e+00,9.486389600142844714e+00,9.107665676026114099e+00,2.764578964010456552e+00,4.391847244087227864e+01
3.777159300589958413e+00,9.181717313376463352e+00,5.792575947174931628e+00,3.697219077652307284e+00,8.004067053549498212e+00,4.088839016247116831e+01
9.245041076022758375e+00,6.734930647035785256e+00,2.309035777539016010e+00,8.192605158457325842e+00,4.205261614140139770e+00,4.789485269980042403e+01
6.980465799124734083e+00,4.863536163835020076e+00,9.408649044174376641e+00,6.837524051873833386e-01,1.557967044075039276e+00,2.924628154686330461e+01
1.945682618161430621e+00,2.210005066595011947e+00,2.354276183604620876e+00,1.528502048557333071e+00,6.929175523500850531e+00,1.640748173547573074e+01
2.181557482678081250e+00,2.354534810222158825e+00,1.973882622221140304e+00,3.986872196911219746e+00,9.585931029863481001e+00,2.909222100070344652e+01
